StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,trustB,t,answerA1,diffA1,answerA2,diffA2,answerA3,diffA3,answerB,correctB,trustA1,trustA2,trustA3,uniqueCntrQuestion
"2021-11-14 08:54:51","2021-11-14 09:17:07","IP Address","128.172.245.74","100","1335","True","2021-11-14 09:17:08","R_D6IFJkv29DPM4OR",,,,,"37.5536956787109375","-77.46019744873046875","anonymous","EN",12,"suspension force","gps on","wiper on gte 1","h0v0",6,"medium","H","M","H","WHAT_Ql",9.53,81.18,16.49,-1,368,"M","WHAT_Ql_M_M","M_M","2","70.619","50",-40.47,"75",6.180000000000007,"30",-13.510000000000002,"Neither agree nor disagree",0,"3","4","1",994
"2021-11-14 08:54:51","2021-11-14 09:17:07","IP Address","128.172.245.74","100","1335","True","2021-11-14 09:17:08","R_D6IFJkv29DPM4OR",,,,,"37.5536956787109375","-77.46019744873046875","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",3,"easy","E","H","E","WHAT_Ql",7.61,71.6,9.05,1,441,"H","WHAT_Ql_H_E","H_E","1","187.066","25",-17.39,"50",21.599999999999994,"25",-15.95,"Disagree",0,"3","4","3",995
"2021-11-14 08:54:51","2021-11-14 09:17:07","IP Address","128.172.245.74","100","1335","True","2021-11-14 09:17:08","R_D6IFJkv29DPM4OR",,,,,"37.5536956787109375","-77.46019744873046875","anonymous","EN",33,"engine temperature","gps on","wiper on gte 1","h0v0",9,"hard","H","H","E","WHERE",20.9,18.52,20.12,1,323,"E","WHERE_E_H","E_H","1","205.686","30",-9.100000000000001,"40",-21.48,"60",-39.879999999999995,"Neither agree nor disagree",0,"3","0","2",996
"2021-11-14 08:54:51","2021-11-14 09:17:07","IP Address","128.172.245.74","100","1335","True","2021-11-14 09:17:08","R_D6IFJkv29DPM4OR",,,,,"37.5536956787109375","-77.46019744873046875","anonymous","EN",41,"engine temperature","radio on","wiper on gte 1","h0v0",3,"easy","H","E","M","WHERE",32.06,27.83,23.21,-1,384,"M","WHERE_M_E","M_E","1","68.018","20",12.060000000000002,"80",-52.17,"30",-6.789999999999999,"Disagree",1,"0","1","4",997
"2021-11-14 08:54:51","2021-11-14 09:17:07","IP Address","128.172.245.74","100","1335","True","2021-11-14 09:17:08","R_D6IFJkv29DPM4OR",,,,,"37.5536956787109375","-77.46019744873046875","anonymous","EN",12,"suspension force","gps on","wiper on gte 1","h0v0",9,"hard","H","M","H","WHERE",20.8,24.89,27.81,-1,484,"H","WHERE_H_H","H_H","1","50.227","25",-4.199999999999999,"40",-15.11,"40",-12.190000000000001,"Neither agree nor disagree",0,"1","1","1",998
"2021-11-14 09:13:38","2021-11-14 09:20:14","IP Address","81.111.92.131","100","396","True","2021-11-14 09:20:15","R_1zUsiKPpkV6tRrX",,,,,"51.6143951416015625","-0.3368072509765625","anonymous","EN",34,"suspension force","gps on","wiper on gte 1","h0v0",6,"medium","E","H","H","WHAT_Qn",24.71,27.34,20.74,-1,260,"E","WHAT_Qn_E_M","E_M","4","20.927","83",-58.29,"93",-65.66,"84",-63.260000000000005,"Neither agree nor disagree",0,"4","4","3",999
"2021-11-14 09:13:38","2021-11-14 09:20:14","IP Address","81.111.92.131","100","396","True","2021-11-14 09:20:15","R_1zUsiKPpkV6tRrX",,,,,"51.6143951416015625","-0.3368072509765625","anonymous","EN",20,"electricity consumption","radio on","wiper on gte 1","h0v0",3,"easy","M","H","H","WHAT_Qn",63.46,56.13,35.02,-1,332,"M","WHAT_Qn_M_E","M_E","3","22.227","76",-12.54,"59",-2.8699999999999974,"41",-5.979999999999997,"Agree",0,"4","4","3",1000
"2021-11-14 09:13:38","2021-11-14 09:20:14","IP Address","81.111.92.131","100","396","True","2021-11-14 09:20:15","R_1zUsiKPpkV6tRrX",,,,,"51.6143951416015625","-0.3368072509765625","anonymous","EN",2,"suspension force","wiper on","gps on gte 1","h0v0",9,"hard","H","H","M","WHAT_Qn",17.92,27.05,17.07,1,430,"H","WHAT_Qn_H_H","H_H","2","32.564","13",4.920000000000002,"57",-29.95,"41",-23.93,"Neither agree nor disagree",0,"4","4","5",1001
"2021-11-14 09:13:38","2021-11-14 09:20:14","IP Address","81.111.92.131","100","396","True","2021-11-14 09:20:15","R_1zUsiKPpkV6tRrX",,,,,"51.6143951416015625","-0.3368072509765625","anonymous","EN",6,"suspension force","gps on","wiper on gte 1","h0v0",9,"hard","H","E","H","WHAT_Ql",6.2,51.6,18.2,1,296,"E","WHAT_Ql_E_H","E_H","4","90.203","80",-73.8,"91",-39.4,"66",-47.8,"Neither agree nor disagree",0,"4","4","4",1002
"2021-11-14 09:13:38","2021-11-14 09:20:14","IP Address","81.111.92.131","100","396","True","2021-11-14 09:20:15","R_1zUsiKPpkV6tRrX",,,,,"51.6143951416015625","-0.3368072509765625","anonymous","EN",47,"suspension force","wiper on","gps on gte 1","h0v0",9,"hard","M","M","H","WHAT_Ql",18.72,78.8,30.65,-1,374,"M","WHAT_Ql_M_H","M_H","5","13.173","93",-74.28,"85",-6.200000000000003,"96",-65.35,"Agree",0,"4","3","5",1003
"2021-11-14 09:13:38","2021-11-14 09:20:14","IP Address","81.111.92.131","100","396","True","2021-11-14 09:20:15","R_1zUsiKPpkV6tRrX",,,,,"51.6143951416015625","-0.3368072509765625","anonymous","EN",67,"electricity consumption","wiper on","gps on gte 1","h0v0",6,"medium","H","H","H","WHAT_Ql",13.51,21.24,47.42,-1,449,"H","WHAT_Ql_H_M","H_M","4","16.996","76",-62.49,"94",-72.76,"79",-31.58,"Neither agree nor disagree",0,"5","4","5",1004
"2021-11-14 09:13:38","2021-11-14 09:20:14","IP Address","81.111.92.131","100","396","True","2021-11-14 09:20:15","R_1zUsiKPpkV6tRrX",,,,,"51.6143951416015625","-0.3368072509765625","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",6,"medium","E","E","E","WHERE",15.41,15.53,22.49,1,315,"E","WHERE_E_M","E_M","5","17.334","86",-70.59,"95",-79.47,"91",-68.51,"Agree",1,"4","5","3",1005
"2021-11-14 09:13:38","2021-11-14 09:20:14","IP Address","81.111.92.131","100","396","True","2021-11-14 09:20:15","R_1zUsiKPpkV6tRrX",,,,,"51.6143951416015625","-0.3368072509765625","anonymous","EN",54,"suspension force","radio on","wiper on gte 1","h0v0",9,"hard","E","H","M","WHERE",32.89,26.37,25.32,1,398,"M","WHERE_M_H","M_H","4","20.913","96",-63.11,"80",-53.629999999999995,"28",-2.6799999999999997,"Neither agree nor disagree",0,"3","5","4",1006
"2021-11-14 09:13:38","2021-11-14 09:20:14","IP Address","81.111.92.131","100","396","True","2021-11-14 09:20:15","R_1zUsiKPpkV6tRrX",,,,,"51.6143951416015625","-0.3368072509765625","anonymous","EN",34,"suspension force","gps on","wiper on gte 1","h0v0",8,"hard","E","H","H","WHERE",30.07,28.05,20.8,-1,479,"H","WHERE_H_H","H_H","4","24.999","91",-60.93,"100",-71.95,"70",-49.2,"Agree",0,"5","4","5",1007
"2021-11-14 08:32:23","2021-11-14 09:21:20","IP Address","2.29.80.100","100","2937","True","2021-11-14 09:21:21","R_3GkuGXtEXcO4t4E",,,,,"52.6237030029296875","-2.1156005859375","anonymous","EN",72,"fuel consumption","gps on","wiper on gte 1","h0v0",9,"hard","E","M","H","WHAT_Qn",75.14,77.48,21.31,1,266,"E","WHAT_Qn_E_H","E_H","2","145.409","70",5.140000000000001,"75",2.480000000000004,"30",-8.690000000000001,"Disagree",0,"2","2","3",1008
"2021-11-14 08:32:23","2021-11-14 09:21:20","IP Address","2.29.80.100","100","2937","True","2021-11-14 09:21:21","R_3GkuGXtEXcO4t4E",,,,,"52.6237030029296875","-2.1156005859375","anonymous","EN",22,"electricity consumption","radio on","wiper on gte 1","h0v0",9,"hard","M","H","M","WHAT_Qn",71.37,77.48,17.61,1,349,"M","WHAT_Qn_M_H","M_H","2","249.997","70",1.3700000000000045,"80",-2.519999999999996,"20",-2.3900000000000006,"Disagree",0,"2","2","3",1009
"2021-11-14 08:32:23","2021-11-14 09:21:20","IP Address","2.29.80.100","100","2937","True","2021-11-14 09:21:21","R_3GkuGXtEXcO4t4E",,,,,"52.6237030029296875","-2.1156005859375","anonymous","EN",6,"suspension force","gps on","wiper on gte 1","h0v0",9,"hard","H","E","H","WHAT_Qn",39.54,46.62,25.64,-1,425,"H","WHAT_Qn_H_H","H_H","3","185.078","45",-5.460000000000001,"50",-3.3800000000000026,"20",5.640000000000001,"Disagree",1,"2","2","3",1010
"2021-11-14 08:32:23","2021-11-14 09:21:20","IP Address","2.29.80.100","100","2937","True","2021-11-14 09:21:21","R_3GkuGXtEXcO4t4E",,,,,"52.6237030029296875","-2.1156005859375","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",9,"hard","H","E","E","WHAT_Ql",5.88,33.52,27.25,1,294,"E","WHAT_Ql_E_H","E_H","3","158.35","9",-3.12,"33",0.5200000000000031,"30",-2.75,"Disagree",0,"4","4","3",1011
"2021-11-14 08:32:23","2021-11-14 09:21:20","IP Address","2.29.80.100","100","2937","True","2021-11-14 09:21:21","R_3GkuGXtEXcO4t4E",,,,,"52.6237030029296875","-2.1156005859375","anonymous","EN",68,"fuel consumption","gps on","wiper on gte 1","h0v0",9,"hard","E","M","E","WHAT_Ql",14.44,46.04,32.15,-1,378,"M","WHAT_Ql_M_H","M_H","2","249.698","10",4.4399999999999995,"50",-3.960000000000001,"23",9.149999999999999,"Disagree",1,"3","3","3",1012
"2021-11-14 08:32:23","2021-11-14 09:21:20","IP Address","2.29.80.100","100","2937","True","2021-11-14 09:21:21","R_3GkuGXtEXcO4t4E",,,,,"52.6237030029296875","-2.1156005859375","anonymous","EN",22,"electricity consumption","radio on","wiper on gte 1","h0v0",6,"medium","M","H","M","WHAT_Ql",10.47,44.15,17.8,1,445,"H","WHAT_Ql_H_M","H_M","2","312.96","32",-21.53,"45",-0.8500000000000014,"35",-17.2,"Disagree",0,"3","3","3",1013
"2021-11-14 08:32:23","2021-11-14 09:21:20","IP Address","2.29.80.100","100","2937","True","2021-11-14 09:21:21","R_3GkuGXtEXcO4t4E",,,,,"52.6237030029296875","-2.1156005859375","anonymous","EN",31,"electricity consumption","gps on","wiper on gte 1","h0v0",6,"medium","M","H","E","WHERE",21.62,18.79,47.32,-1,311,"E","WHERE_E_M","E_M","2","179.037","20",1.620000000000001,"26",-7.210000000000001,"24",23.32,"Disagree",1,"2","2","3",1014
"2021-11-14 08:32:23","2021-11-14 09:21:20","IP Address","2.29.80.100","100","2937","True","2021-11-14 09:21:21","R_3GkuGXtEXcO4t4E",,,,,"52.6237030029296875","-2.1156005859375","anonymous","EN",61,"electricity consumption","gps on","wiper on gte 1","h0v0",3,"easy","M","E","M","WHERE",19.25,35.19,33.75,1,381,"M","WHERE_M_E","M_E","2","323.714","15",4.25,"50",-14.810000000000002,"20",13.75,"Agree",1,"1","0","3",1015
"2021-11-14 08:32:23","2021-11-14 09:21:20","IP Address","2.29.80.100","100","2937","True","2021-11-14 09:21:21","R_3GkuGXtEXcO4t4E",,,,,"52.6237030029296875","-2.1156005859375","anonymous","EN",72,"fuel consumption","gps on","wiper on gte 1","h0v0",6,"medium","E","M","H","WHERE",40.97,39.08,17.15,1,469,"H","WHERE_H_M","H_M","3","206.995","40",0.9699999999999989,"40",-0.9200000000000017,"28",-10.850000000000001,"Neither agree nor disagree",0,"3","2","3",1016
"2021-11-14 09:04:40","2021-11-14 09:23:41","IP Address","195.213.42.250","100","1141","True","2021-11-14 09:23:42","R_6DsyD7sX1Eg4Kpb",,,,,"55.9552001953125","-3.1999969482421875","anonymous","EN",63,"engine temperature","gps on","wiper on gte 1","h0v0",9,"hard","E","E","M","WHAT_Qn",18.04,15.52,34.73,1,262,"E","WHAT_Qn_E_H","E_H","3","77.497","19",-0.9600000000000009,"17",-1.4800000000000004,"12",22.729999999999997,"Agree",1,"4","3","4",1017
"2021-11-14 09:04:40","2021-11-14 09:23:41","IP Address","195.213.42.250","100","1141","True","2021-11-14 09:23:42","R_6DsyD7sX1Eg4Kpb",,,,,"55.9552001953125","-3.1999969482421875","anonymous","EN",14,"engine temperature","gps on","wiper on gte 1","h0v0",6,"medium","M","M","E","WHAT_Qn",25.29,23.96,21.06,-1,336,"M","WHAT_Qn_M_M","M_M","5","80.496","28",-2.710000000000001,"32",-8.04,"24",-2.9400000000000013,"Disagree",1,"2","3","5",1018
"2021-11-14 09:04:40","2021-11-14 09:23:41","IP Address","195.213.42.250","100","1141","True","2021-11-14 09:23:42","R_6DsyD7sX1Eg4Kpb",,,,,"55.9552001953125","-3.1999969482421875","anonymous","EN",6,"suspension force","gps on","wiper on gte 1","h0v0",3,"easy","H","E","H","WHAT_Qn",42.3,46.62,43.01,-1,407,"H","WHAT_Qn_H_E","H_E","4","62.912","54",-11.700000000000003,"61",-14.380000000000003,"28",15.009999999999998,"Disagree",1,"4","4","3",1019
"2021-11-14 09:04:40","2021-11-14 09:23:41","IP Address","195.213.42.250","100","1141","True","2021-11-14 09:23:42","R_6DsyD7sX1Eg4Kpb",,,,,"55.9552001953125","-3.1999969482421875","anonymous","EN",64,"engine temperature","gps on","wiper on gte 1","h0v0",6,"medium","E","E","H","WHAT_Ql",5.69,18.69,38.61,-1,281,"E","WHAT_Ql_E_M","E_M","5","61.575","0",5.69,"18",0.6900000000000013,"10",28.61,"Disagree",1,"5","5","4",1020
"2021-11-14 09:04:40","2021-11-14 09:23:41","IP Address","195.213.42.250","100","1141","True","2021-11-14 09:23:42","R_6DsyD7sX1Eg4Kpb",,,,,"55.9552001953125","-3.1999969482421875","anonymous","EN",68,"fuel consumption","gps on","wiper on gte 1","h0v0",6,"medium","E","M","E","WHAT_Ql",3.54,46.04,10.35,-1,369,"M","WHAT_Ql_M_M","M_M","3","111.03","4",-0.45999999999999996,"44",2.039999999999999,"11",-0.6500000000000004,"Neither agree nor disagree",0,"4","5","4",1021
"2021-11-14 09:04:40","2021-11-14 09:23:41","IP Address","195.213.42.250","100","1141","True","2021-11-14 09:23:42","R_6DsyD7sX1Eg4Kpb",,,,,"55.9552001953125","-3.1999969482421875","anonymous","EN",33,"engine temperature","gps on","wiper on gte 1","h0v0",8,"hard","H","H","E","WHAT_Ql",10.02,19.81,30.06,1,456,"H","WHAT_Ql_H_H","H_H","5","87.817","5",5.02,"21",-1.1900000000000013,"26",4.059999999999999,"Disagree",0,"4","4","4",1022
"2021-11-14 09:04:40","2021-11-14 09:23:41","IP Address","195.213.42.250","100","1141","True","2021-11-14 09:23:42","R_6DsyD7sX1Eg4Kpb",,,,,"55.9552001953125","-3.1999969482421875","anonymous","EN",14,"engine temperature","gps on","wiper on gte 1","h0v0",6,"medium","M","M","E","WHERE",17.93,20.1,25.13,1,310,"E","WHERE_E_M","E_M","3","50.09","17",0.9299999999999997,"28",-7.899999999999999,"16",9.129999999999999,"Disagree",0,"4","3","3",1023
"2021-11-14 09:04:40","2021-11-14 09:23:41","IP Address","195.213.42.250","100","1141","True","2021-11-14 09:23:42","R_6DsyD7sX1Eg4Kpb",,,,,"55.9552001953125","-3.1999969482421875","anonymous","EN",22,"electricity consumption","radio on","wiper on gte 1","h0v0",6,"medium","M","H","M","WHERE",31.1,34.01,42.03,-1,392,"M","WHERE_M_M","M_M","5","69.884","33",-1.8999999999999986,"38",-3.990000000000002,"14",28.03,"Disagree",1,"2","1","4",1024
"2021-11-14 09:04:40","2021-11-14 09:23:41","IP Address","195.213.42.250","100","1141","True","2021-11-14 09:23:42","R_6DsyD7sX1Eg4Kpb",,,,,"55.9552001953125","-3.1999969482421875","anonymous","EN",38,"electricity consumption","wiper on","gps on gte 1","h0v0",3,"easy","M","E","H","WHERE",28.47,24.71,26.31,-1,462,"H","WHERE_H_E","H_E","5","110.497","36",-7.530000000000001,"33",-8.29,"30",-3.6900000000000013,"Disagree",1,"4","3","4",1025
"2021-11-14 09:02:06","2021-11-14 09:24:34","IP Address","82.174.51.211","100","1347","True","2021-11-14 09:24:34","R_3gN39myKoA89ljd",,,,,"53.2263946533203125","6.582794189453125","anonymous","EN",68,"fuel consumption","gps on","wiper on gte 1","h0v0",6,"medium","E","M","E","WHAT_Qn",41.62,43.35,25.41,1,255,"E","WHAT_Qn_E_M","E_M","3","183.212","47",-5.380000000000003,"39",4.350000000000001,"37",-11.59,"Agree",1,"4","4","4",1026
"2021-11-14 09:02:06","2021-11-14 09:24:34","IP Address","82.174.51.211","100","1347","True","2021-11-14 09:24:34","R_3gN39myKoA89ljd",,,,,"53.2263946533203125","6.582794189453125","anonymous","EN",38,"electricity consumption","wiper on","gps on gte 1","h0v0",3,"easy","M","E","H","WHAT_Qn",46.92,37.06,40.28,1,326,"M","WHAT_Qn_M_E","M_E","3","107.569","37",9.920000000000002,"30",7.060000000000002,"33",7.280000000000001,"Neither agree nor disagree",0,"4","3","5",1027
"2021-11-14 09:02:06","2021-11-14 09:24:34","IP Address","82.174.51.211","100","1347","True","2021-11-14 09:24:34","R_3gN39myKoA89ljd",,,,,"53.2263946533203125","6.582794189453125","anonymous","EN",2,"suspension force","wiper on","gps on gte 1","h0v0",3,"easy","H","H","M","WHAT_Qn",32.46,27.05,49.86,-1,412,"H","WHAT_Qn_H_E","H_E","5","71.103","42",-9.54,"30",-2.9499999999999993,"13",36.86,"Agree",0,"4","3","5",1028
"2021-11-14 09:02:06","2021-11-14 09:24:34","IP Address","82.174.51.211","100","1347","True","2021-11-14 09:24:34","R_3gN39myKoA89ljd",,,,,"53.2263946533203125","6.582794189453125","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",6,"medium","H","E","E","WHAT_Ql",5.49,33.52,20.19,-1,285,"E","WHAT_Ql_E_M","E_M","4","136.532","11",-5.51,"32",1.5200000000000031,"15",5.190000000000001,"Agree",0,"4","5","5",1029
"2021-11-14 09:02:06","2021-11-14 09:24:34","IP Address","82.174.51.211","100","1347","True","2021-11-14 09:24:34","R_3gN39myKoA89ljd",,,,,"53.2263946533203125","6.582794189453125","anonymous","EN",32,"suspension force","radio on","wiper on gte 1","h0v0",3,"easy","E","M","M","WHAT_Ql",36.23,56.7,40,1,352,"M","WHAT_Ql_M_E","M_E","5","106.756","12",24.229999999999997,"53",3.700000000000003,"20",20,"Agree",1,"5","5","5",1030
"2021-11-14 09:02:06","2021-11-14 09:24:34","IP Address","82.174.51.211","100","1347","True","2021-11-14 09:24:34","R_3gN39myKoA89ljd",,,,,"53.2263946533203125","6.582794189453125","anonymous","EN",34,"suspension force","gps on","wiper on gte 1","h0v0",6,"medium","E","H","H","WHAT_Ql",4.19,21.44,25.17,1,443,"H","WHAT_Ql_H_M","H_M","5","113.729","8",-3.8099999999999996,"20",1.4400000000000013,"40",-14.829999999999998,"Agree",1,"5","4","5",1031
"2021-11-14 09:02:06","2021-11-14 09:24:34","IP Address","82.174.51.211","100","1347","True","2021-11-14 09:24:34","R_3gN39myKoA89ljd",,,,,"53.2263946533203125","6.582794189453125","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",3,"easy","H","E","E","WHERE",22.82,19.96,12.29,-1,303,"E","WHERE_E_E","E_E","4","105.564","16",6.82,"6",13.96,"29",-16.71,"Disagree",1,"2","4","5",1032
"2021-11-14 09:02:06","2021-11-14 09:24:34","IP Address","82.174.51.211","100","1347","True","2021-11-14 09:24:34","R_3gN39myKoA89ljd",,,,,"53.2263946533203125","6.582794189453125","anonymous","EN",2,"suspension force","wiper on","gps on gte 1","h0v0",9,"hard","H","H","M","WHERE",67.24,52.22,21.46,1,404,"M","WHERE_M_H","M_H","4","89.407","76",-8.760000000000005,"97",-44.78,"38",-16.54,"Disagree",0,"2","4","4",1033
"2021-11-14 09:02:06","2021-11-14 09:24:34","IP Address","82.174.51.211","100","1347","True","2021-11-14 09:24:34","R_3gN39myKoA89ljd",,,,,"53.2263946533203125","6.582794189453125","anonymous","EN",64,"engine temperature","gps on","wiper on gte 1","h0v0",9,"hard","E","E","H","WHERE",35.05,35.45,21.92,-1,486,"H","WHERE_H_H","H_H","4","118.604","36",-0.9500000000000028,"42",-6.549999999999997,"28",-6.079999999999998,"Disagree",1,"4","3","4",1034
"2021-11-14 08:58:09","2021-11-14 09:26:37","IP Address","143.159.233.60","100","1708","True","2021-11-14 09:26:38","R_1oBJhiIMNNnKBti",,,,,"52.675506591796875","-2.7615966796875","anonymous","EN",72,"fuel consumption","gps on","wiper on gte 1","h0v0",6,"medium","E","M","H","WHAT_Qn",76.5,77.48,21.05,1,257,"E","WHAT_Qn_E_M","E_M","4","244.49","78",-1.5,"78",-0.519999999999996,"18",3.0500000000000007,"Disagree",0,"4","4","4",1035
"2021-11-14 08:58:09","2021-11-14 09:26:37","IP Address","143.159.233.60","100","1708","True","2021-11-14 09:26:38","R_1oBJhiIMNNnKBti",,,,,"52.675506591796875","-2.7615966796875","anonymous","EN",47,"suspension force","wiper on","gps on gte 1","h0v0",3,"easy","M","M","H","WHAT_Qn",48.06,36.42,12.68,-1,329,"M","WHAT_Qn_M_E","M_E","5","157.146","22",26.060000000000002,"40",-3.5799999999999983,"68",-55.32,"Disagree",1,"4","4","4",1036
"2021-11-14 08:58:09","2021-11-14 09:26:37","IP Address","143.159.233.60","100","1708","True","2021-11-14 09:26:38","R_1oBJhiIMNNnKBti",,,,,"52.675506591796875","-2.7615966796875","anonymous","EN",67,"electricity consumption","wiper on","gps on gte 1","h0v0",3,"easy","H","H","H","WHAT_Qn",50.75,56.78,42.4,1,413,"H","WHAT_Qn_H_E","H_E","5","110.8","55",-4.25,"56",0.7800000000000011,"45",-2.6000000000000014,"Disagree",0,"4","4","5",1037
"2021-11-14 08:58:09","2021-11-14 09:26:37","IP Address","143.159.233.60","100","1708","True","2021-11-14 09:26:38","R_1oBJhiIMNNnKBti",,,,,"52.675506591796875","-2.7615966796875","anonymous","EN",63,"engine temperature","gps on","wiper on gte 1","h0v0",8,"hard","E","E","M","WHAT_Ql",7.32,84.16,13.71,1,289,"E","WHAT_Ql_E_H","E_H","5","170.171","16",-8.68,"84",0.1599999999999966,"20",-6.289999999999999,"Agree",1,"4","5","4",1038
"2021-11-14 08:58:09","2021-11-14 09:26:37","IP Address","143.159.233.60","100","1708","True","2021-11-14 09:26:38","R_1oBJhiIMNNnKBti",,,,,"52.675506591796875","-2.7615966796875","anonymous","EN",59,"electricity consumption","radio on","wiper on gte 1","h0v0",3,"easy","M","M","M","WHAT_Ql",1.77,15.58,18.14,1,355,"M","WHAT_Ql_M_E","M_E","5","94.93","4",-2.23,"14",1.58,"16",2.1400000000000006,"Disagree",0,"5","5","5",1039
"2021-11-14 08:58:09","2021-11-14 09:26:37","IP Address","143.159.233.60","100","1708","True","2021-11-14 09:26:38","R_1oBJhiIMNNnKBti",,,,,"52.675506591796875","-2.7615966796875","anonymous","EN",54,"suspension force","radio on","wiper on gte 1","h0v0",6,"medium","E","H","M","WHAT_Ql",8.73,33.47,54.05,1,442,"H","WHAT_Ql_H_M","H_M","3","141.5","9",-0.2699999999999996,"37",-3.530000000000001,"27",27.049999999999997,"Disagree",0,"4","4","4",1040
"2021-11-14 08:58:09","2021-11-14 09:26:37","IP Address","143.159.233.60","100","1708","True","2021-11-14 09:26:38","R_1oBJhiIMNNnKBti",,,,,"52.675506591796875","-2.7615966796875","anonymous","EN",69,"engine temperature","radio on","wiper on gte 1","h0v0",6,"medium","M","E","E","WHERE",15.57,16.02,33.76,1,309,"E","WHERE_E_M","E_M","3","161.267","16",-0.4299999999999997,"22",-5.98,"17",16.759999999999998,"Agree",1,"3","3","4",1041
"2021-11-14 08:58:09","2021-11-14 09:26:37","IP Address","143.159.233.60","100","1708","True","2021-11-14 09:26:38","R_1oBJhiIMNNnKBti",,,,,"52.675506591796875","-2.7615966796875","anonymous","EN",61,"electricity consumption","gps on","wiper on gte 1","h0v0",6,"medium","M","E","M","WHERE",32.22,35.19,34.39,1,390,"M","WHERE_M_M","M_M","5","105.571","38",-5.780000000000001,"34",1.1899999999999977,"17",17.39,"Disagree",0,"3","3","4",1042
"2021-11-14 08:58:09","2021-11-14 09:26:37","IP Address","143.159.233.60","100","1708","True","2021-11-14 09:26:38","R_1oBJhiIMNNnKBti",,,,,"52.675506591796875","-2.7615966796875","anonymous","EN",34,"suspension force","gps on","wiper on gte 1","h0v0",3,"easy","E","H","H","WHERE",28.71,28.05,26.7,1,461,"H","WHERE_H_E","H_E","4","113.873","25",3.710000000000001,"32",-3.9499999999999993,"5",21.7,"Disagree",0,"3","3","4",1043
"2021-11-14 08:58:38","2021-11-14 09:27:00","IP Address","102.252.68.77","100","1702","True","2021-11-14 09:27:01","R_1LojyaZqUviKQ0r",,,,,"-25.87750244140625","28.167999267578125","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",3,"easy","E","H","E","WHAT_Qn",21.53,34.69,21.39,-1,249,"E","WHAT_Qn_E_E","E_E","5","123.982","12",9.530000000000001,"34",0.6899999999999977,"42",-20.61,"Agree",0,"5","5","5",1044
"2021-11-14 08:58:38","2021-11-14 09:27:00","IP Address","102.252.68.77","100","1702","True","2021-11-14 09:27:01","R_1LojyaZqUviKQ0r",,,,,"-25.87750244140625","28.167999267578125","anonymous","EN",61,"electricity consumption","gps on","wiper on gte 1","h0v0",9,"hard","M","E","M","WHAT_Qn",40.03,44.19,23.8,-1,343,"M","WHAT_Qn_M_H","M_H","5","180.172","45",-4.969999999999999,"60",-15.810000000000002,"38",-14.2,"Agree",0,"2","3","1",1045
"2021-11-14 08:58:38","2021-11-14 09:27:00","IP Address","102.252.68.77","100","1702","True","2021-11-14 09:27:01","R_1LojyaZqUviKQ0r",,,,,"-25.87750244140625","28.167999267578125","anonymous","EN",12,"suspension force","gps on","wiper on gte 1","h0v0",6,"medium","H","M","H","WHAT_Qn",23.06,23.06,29.37,1,419,"H","WHAT_Qn_H_M","H_M","4","127.3","15",8.059999999999999,"26",-2.9400000000000013,"30",-0.629999999999999,"Disagree",0,"5","3","2",1046
"2021-11-14 08:58:38","2021-11-14 09:27:00","IP Address","102.252.68.77","100","1702","True","2021-11-14 09:27:01","R_1LojyaZqUviKQ0r",,,,,"-25.87750244140625","28.167999267578125","anonymous","EN",6,"suspension force","gps on","wiper on gte 1","h0v0",6,"medium","H","E","H","WHAT_Ql",14.13,51.6,48.6,1,287,"E","WHAT_Ql_E_M","E_M","4","87.5","40",-25.869999999999997,"52",-0.3999999999999986,"45",3.6000000000000014,"Agree",1,"5","5","5",1047
"2021-11-14 08:58:38","2021-11-14 09:27:00","IP Address","102.252.68.77","100","1702","True","2021-11-14 09:27:01","R_1LojyaZqUviKQ0r",,,,,"-25.87750244140625","28.167999267578125","anonymous","EN",39,"engine temperature","wiper on","gps on gte 1","h0v0",9,"hard","H","M","E","WHAT_Ql",11.7,72.51,18.06,1,375,"M","WHAT_Ql_M_H","M_H","2","98.745","40",-28.3,"75",-2.489999999999995,"100",-81.94,"Disagree",0,"5","5","2",1048
