StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,trustB,t,answerA1,diffA1,answerA2,diffA2,answerA3,diffA3,answerB,correctB,trustA1,trustA2,trustA3,uniqueCntrQuestion,flip
14/11/2021 08:29,14/11/2021 09:01,IP Address,81.109.70.45,100,1884,True,14/11/2021 09:01,R_24hLxZlPZiY1Qsc,51.42120361,-0.285507202,anonymous,EN,54,suspension force,radio on,wiper on gte 1,h0v0,3,easy,E,H,M,WHERE,16.94,26.37,25.32,1,380,M,WHERE_M_E,M_E,3,26.357,50,-33.06,30,-3.63,15,10.32,Neither agree nor disagree,0,3,4,4,268,f
14/11/2021 08:29,14/11/2021 09:01,IP Address,81.109.70.45,100,1884,True,14/11/2021 09:01,R_24hLxZlPZiY1Qsc,51.42120361,-0.285507202,anonymous,EN,47,suspension force,wiper on,gps on gte 1,h0v0,6,medium,M,M,H,WHERE,28.66,31.26,30.63,1,472,H,WHERE_H_M,H_M,4,39.997,45,-16.34,63,-31.74,23,7.63,Agree,1,2,3,3,269,f
14/11/2021 08:17,14/11/2021 09:01,IP Address,197.185.99.204,100,2657,True,14/11/2021 09:01,R_2VaRSQMTCqPZxqB,-26.38110352,27.83760071,anonymous,EN,34,suspension force,gps on,wiper on gte 1,h0v0,9,hard,E,H,H,WHAT_Qn,26.86,27.34,18.88,1,269,E,WHAT_Qn_E_H,E_H,5,134.592,30,-3.14,30,-2.66,31,-12.12,Neither agree nor disagree,0,5,5,4,270,f
14/11/2021 08:17,14/11/2021 09:01,IP Address,197.185.99.204,100,2657,True,14/11/2021 09:01,R_2VaRSQMTCqPZxqB,-26.38110352,27.83760071,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,3,easy,M,E,M,WHAT_Qn,53.31,44.19,11.11,1,325,M,WHAT_Qn_M_E,M_E,5,167.759,60,-6.69,50,-5.81,61,-49.89,Disagree,0,5,3,5,271,f
14/11/2021 08:17,14/11/2021 09:01,IP Address,197.185.99.204,100,2657,True,14/11/2021 09:01,R_2VaRSQMTCqPZxqB,-26.38110352,27.83760071,anonymous,EN,41,engine temperature,radio on,wiper on gte 1,h0v0,9,hard,H,E,M,WHAT_Qn,36.22,43.3,24.03,-1,424,H,WHAT_Qn_H_H,H_H,5,140.128,40,-3.78,50,-6.7,45,-20.97,Neither agree nor disagree,0,2,2,3,272,f
14/11/2021 08:17,14/11/2021 09:01,IP Address,197.185.99.204,100,2657,True,14/11/2021 09:01,R_2VaRSQMTCqPZxqB,-26.38110352,27.83760071,anonymous,EN,64,engine temperature,gps on,wiper on gte 1,h0v0,6,medium,E,E,H,WHAT_Ql,5.69,18.69,38.61,-1,281,E,WHAT_Ql_E_M,E_M,2,171.299,1,4.69,20,-1.31,10,28.61,Disagree,1,5,5,3,273,f
14/11/2021 08:17,14/11/2021 09:01,IP Address,197.185.99.204,100,2657,True,14/11/2021 09:01,R_2VaRSQMTCqPZxqB,-26.38110352,27.83760071,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,8,hard,M,M,M,WHAT_Ql,9.27,15.58,22.28,-1,373,M,WHAT_Ql_M_H,M_H,4,243.988,15,-5.73,30,-14.42,40,-17.72,Agree,0,4,3,4,274,f
14/11/2021 08:17,14/11/2021 09:01,IP Address,197.185.99.204,100,2657,True,14/11/2021 09:01,R_2VaRSQMTCqPZxqB,-26.38110352,27.83760071,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,8,hard,E,H,E,WHAT_Ql,20.98,71.6,36,1,459,H,WHAT_Ql_H_H,H_H,5,105.274,20,0.98,80,-8.4,25,11,Agree,1,5,5,5,275,f
14/11/2021 08:17,14/11/2021 09:01,IP Address,197.185.99.204,100,2657,True,14/11/2021 09:01,R_2VaRSQMTCqPZxqB,-26.38110352,27.83760071,anonymous,EN,68,fuel consumption,gps on,wiper on gte 1,h0v0,5,medium,E,M,E,WHERE,11.47,16.08,21.85,1,307,E,WHERE_E_M,E_M,3,67.258,50,-38.53,14,2.08,50,-28.15,Agree,1,3,3,4,276,f
14/11/2021 08:17,14/11/2021 09:01,IP Address,197.185.99.204,100,2657,True,14/11/2021 09:01,R_2VaRSQMTCqPZxqB,-26.38110352,27.83760071,anonymous,EN,2,suspension force,wiper on,gps on gte 1,h0v0,6,medium,H,H,M,WHERE,41.46,52.22,46.73,-1,395,M,WHERE_M_M,M_M,2,100.532,10,31.46,38,14.22,48,-1.27,Neither agree nor disagree,0,2,1,1,277,f
14/11/2021 08:17,14/11/2021 09:01,IP Address,197.185.99.204,100,2657,True,14/11/2021 09:01,R_2VaRSQMTCqPZxqB,-26.38110352,27.83760071,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h0v0,6,medium,H,H,H,WHERE,26.75,25.28,22.3,-1,476,H,WHERE_H_M,H_M,5,137.169,38,-11.25,10,15.28,70,-47.7,Agree,0,0,5,5,278,f
14/11/2021 08:38,14/11/2021 09:04,IP Address,156.155.124.175,100,1526,True,14/11/2021 09:04,R_2Yr0xDz0dGAxImA,-33.9671936,25.57850647,anonymous,EN,54,suspension force,radio on,wiper on gte 1,h0v0,6,medium,E,H,M,WHAT_Qn,56.35,56.13,15.85,1,259,E,WHAT_Qn_E_M,E_M,2,131.175,50,6.35,56,0.13,35,-19.15,Disagree,0,2,1,2,279,f
14/11/2021 08:38,14/11/2021 09:04,IP Address,156.155.124.175,100,1526,True,14/11/2021 09:04,R_2Yr0xDz0dGAxImA,-33.9671936,25.57850647,anonymous,EN,31,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,M,H,E,WHAT_Qn,41.13,44.19,27,-1,339,M,WHAT_Qn_M_M,M_M,2,98.139,44,-2.87,36,8.19,34,-7,Disagree,1,2,2,2,280,f
14/11/2021 08:38,14/11/2021 09:04,IP Address,156.155.124.175,100,1526,True,14/11/2021 09:04,R_2Yr0xDz0dGAxImA,-33.9671936,25.57850647,anonymous,EN,12,suspension force,gps on,wiper on gte 1,h0v0,6,medium,H,M,H,WHAT_Qn,23.06,23.06,29.37,1,419,H,WHAT_Qn_H_M,H_M,0,94.557,33,-9.94,30,-6.94,83,-53.63,Neither agree nor disagree,0,0,0,3,281,f
14/11/2021 08:38,14/11/2021 09:04,IP Address,156.155.124.175,100,1526,True,14/11/2021 09:04,R_2Yr0xDz0dGAxImA,-33.9671936,25.57850647,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,3,easy,H,E,E,WHAT_Ql,12.74,33.52,40.39,-1,276,E,WHAT_Ql_E_E,E_E,2,77.952,0,12.74,34,-0.48,20,20.39,Agree,0,2,3,2,282,f
14/11/2021 08:38,14/11/2021 09:04,IP Address,156.155.124.175,100,1526,True,14/11/2021 09:04,R_2Yr0xDz0dGAxImA,-33.9671936,25.57850647,anonymous,EN,47,suspension force,wiper on,gps on gte 1,h0v0,6,medium,M,M,H,WHAT_Ql,11.52,78.8,17.9,-1,365,M,WHAT_Ql_M_M,M_M,3,92.177,35,-23.48,73,5.8,53,-35.1,Disagree,1,3,3,2,283,f
14/11/2021 08:38,14/11/2021 09:04,IP Address,156.155.124.175,100,1526,True,14/11/2021 09:04,R_2Yr0xDz0dGAxImA,-33.9671936,25.57850647,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h0v0,3,easy,H,H,H,WHAT_Ql,10.94,21.24,47.63,-1,440,H,WHAT_Ql_H_E,H_E,2,77.353,11,-0.06,25,-3.76,33,14.63,Agree,0,3,2,2,284,f
14/11/2021 08:38,14/11/2021 09:04,IP Address,156.155.124.175,100,1526,True,14/11/2021 09:04,R_2Yr0xDz0dGAxImA,-33.9671936,25.57850647,anonymous,EN,69,engine temperature,radio on,wiper on gte 1,h0v0,3,easy,M,E,E,WHERE,23.43,16.02,14.39,1,300,E,WHERE_E_E,E_E,2,128.206,13,10.43,39,-22.98,18,-3.61,Agree,1,3,1,3,285,f
14/11/2021 08:38,14/11/2021 09:04,IP Address,156.155.124.175,100,1526,True,14/11/2021 09:04,R_2Yr0xDz0dGAxImA,-33.9671936,25.57850647,anonymous,EN,32,suspension force,radio on,wiper on gte 1,h0v0,9,hard,E,M,M,WHERE,23.94,27.25,23.21,-1,397,M,WHERE_M_H,M_H,2,63.528,32,-8.06,46,-18.75,25,-1.79,Agree,0,2,1,2,286,f
14/11/2021 08:38,14/11/2021 09:04,IP Address,156.155.124.175,100,1526,True,14/11/2021 09:04,R_2Yr0xDz0dGAxImA,-33.9671936,25.57850647,anonymous,EN,34,suspension force,gps on,wiper on gte 1,h0v0,5,medium,E,H,H,WHERE,25.93,28.05,40.99,1,470,H,WHERE_H_M,H_M,1,63.94,38,-12.07,46,-17.95,21,19.99,Disagree,0,1,1,2,287,f
14/11/2021 08:41,14/11/2021 09:04,IP Address,87.115.37.214,100,1347,True,14/11/2021 09:04,R_Q4Da1lyWTdVC5sl,54.01199341,-1.043701172,anonymous,EN,64,engine temperature,gps on,wiper on gte 1,h0v0,6,medium,E,E,H,WHAT_Qn,21.73,24.93,11.95,-1,254,E,WHAT_Qn_E_M,E_M,3,140.677,25,-3.27,28,-3.07,50,-38.05,Neither agree nor disagree,0,4,4,4,288,f
14/11/2021 08:41,14/11/2021 09:04,IP Address,87.115.37.214,100,1347,True,14/11/2021 09:04,R_Q4Da1lyWTdVC5sl,54.01199341,-1.043701172,anonymous,EN,20,electricity consumption,radio on,wiper on gte 1,h0v0,9,hard,M,H,H,WHAT_Qn,56.99,56.13,34.81,1,350,M,WHAT_Qn_M_H,M_H,3,94.53,60,-3.01,61,-4.87,20,14.81,Disagree,0,4,4,4,289,f
14/11/2021 08:41,14/11/2021 09:04,IP Address,87.115.37.214,100,1347,True,14/11/2021 09:04,R_Q4Da1lyWTdVC5sl,54.01199341,-1.043701172,anonymous,EN,39,engine temperature,wiper on,gps on gte 1,h0v0,6,medium,H,M,E,WHAT_Qn,63.71,64.93,44,-1,417,H,WHAT_Qn_H_M,H_M,4,102.837,50,13.71,62,2.93,30,14,Disagree,1,4,4,4,290,f
14/11/2021 08:41,14/11/2021 09:04,IP Address,87.115.37.214,100,1347,True,14/11/2021 09:04,R_Q4Da1lyWTdVC5sl,54.01199341,-1.043701172,anonymous,EN,6,suspension force,gps on,wiper on gte 1,h0v0,6,medium,H,E,H,WHAT_Ql,14.13,51.6,48.6,1,287,E,WHAT_Ql_E_M,E_M,4,85.249,20,-5.87,52,-0.4,25,23.6,Agree,1,4,4,4,291,f
14/11/2021 08:41,14/11/2021 09:04,IP Address,87.115.37.214,100,1347,True,14/11/2021 09:04,R_Q4Da1lyWTdVC5sl,54.01199341,-1.043701172,anonymous,EN,32,suspension force,radio on,wiper on gte 1,h0v0,3,easy,E,M,M,WHAT_Ql,36.23,56.7,40,1,352,M,WHAT_Ql_M_E,M_E,3,84.406,10,26.23,57,-0.3,20,20,Disagree,0,4,4,4,292,f
14/11/2021 08:41,14/11/2021 09:04,IP Address,87.115.37.214,100,1347,True,14/11/2021 09:04,R_Q4Da1lyWTdVC5sl,54.01199341,-1.043701172,anonymous,EN,20,electricity consumption,radio on,wiper on gte 1,h0v0,3,easy,M,H,H,WHAT_Ql,39.87,65.7,51.67,1,437,H,WHAT_Ql_H_E,H_E,4,77.425,15,24.87,70,-4.3,30,21.67,Disagree,0,4,4,4,293,f
14/11/2021 08:41,14/11/2021 09:04,IP Address,87.115.37.214,100,1347,True,14/11/2021 09:04,R_Q4Da1lyWTdVC5sl,54.01199341,-1.043701172,anonymous,EN,68,fuel consumption,gps on,wiper on gte 1,h0v0,8,hard,E,M,E,WHERE,17.28,16.08,34.43,1,316,E,WHERE_E_H,E_H,3,124.181,29,-11.72,21,-4.92,20,14.43,Disagree,0,2,3,4,294,f
14/11/2021 08:41,14/11/2021 09:04,IP Address,87.115.37.214,100,1347,True,14/11/2021 09:04,R_Q4Da1lyWTdVC5sl,54.01199341,-1.043701172,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,6,medium,M,M,M,WHERE,28.87,38.08,15.74,1,391,M,WHERE_M_M,M_M,4,94.978,10,18.87,30,8.08,50,-34.26,Disagree,0,4,1,5,295,f
14/11/2021 08:41,14/11/2021 09:04,IP Address,87.115.37.214,100,1347,True,14/11/2021 09:04,R_Q4Da1lyWTdVC5sl,54.01199341,-1.043701172,anonymous,EN,64,engine temperature,gps on,wiper on gte 1,h0v0,9,hard,E,E,H,WHERE,35.05,35.45,21.92,-1,486,H,WHERE_H_H,H_H,3,86.123,30,5.05,50,-14.55,25,-3.08,Disagree,1,2,3,4,296,f
14/11/2021 08:37,14/11/2021 09:07,IP Address,92.17.131.225,100,1777,True,14/11/2021 09:07,R_3esq5PGUyTc9Jao,51.34640503,0.737197876,anonymous,EN,64,engine temperature,gps on,wiper on gte 1,h0v0,9,hard,E,E,H,WHAT_Qn,27.81,24.93,26.53,1,263,E,WHAT_Qn_E_H,E_H,2,99.948,45,-17.19,60,-35.07,34,-7.47,Neither agree nor disagree,0,3,3,2,297,f
14/11/2021 08:37,14/11/2021 09:07,IP Address,92.17.131.225,100,1777,True,14/11/2021 09:07,R_3esq5PGUyTc9Jao,51.34640503,0.737197876,anonymous,EN,14,engine temperature,gps on,wiper on gte 1,h0v0,3,easy,M,M,E,WHAT_Qn,14.85,23.96,9.86,-1,327,M,WHAT_Qn_M_E,M_E,4,81.77,30,-15.15,46,-22.04,56,-46.14,Agree,0,3,3,3,298,f
14/11/2021 08:37,14/11/2021 09:07,IP Address,92.17.131.225,100,1777,True,14/11/2021 09:07,R_3esq5PGUyTc9Jao,51.34640503,0.737197876,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,9,hard,H,E,E,WHAT_Qn,73.21,76.69,16.62,1,432,H,WHAT_Qn_H_H,H_H,2,314.26,41,32.21,61,15.69,54,-37.38,Agree,1,3,3,2,299,f
14/11/2021 08:37,14/11/2021 09:07,IP Address,92.17.131.225,100,1777,True,14/11/2021 09:07,R_3esq5PGUyTc9Jao,51.34640503,0.737197876,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,5,medium,E,E,E,WHAT_Ql,21.49,78.73,21.49,1,288,E,WHAT_Ql_E_M,E_M,3,66.069,55,-33.51,71,7.73,46,-24.51,Disagree,0,3,3,3,300,f
14/11/2021 08:37,14/11/2021 09:07,IP Address,92.17.131.225,100,1777,True,14/11/2021 09:07,R_3esq5PGUyTc9Jao,51.34640503,0.737197876,anonymous,EN,72,fuel consumption,gps on,wiper on gte 1,h0v0,6,medium,E,M,H,WHAT_Ql,6.94,24.51,16.98,-1,362,M,WHAT_Ql_M_M,M_M,2,167.779,41,-34.06,25,-0.49,23,-6.02,Neither agree nor disagree,0,3,2,2,301,f
14/11/2021 08:37,14/11/2021 09:07,IP Address,92.17.131.225,100,1777,True,14/11/2021 09:07,R_3esq5PGUyTc9Jao,51.34640503,0.737197876,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h0v0,9,hard,H,H,H,WHAT_Ql,1.93,21.24,13.73,1,458,H,WHAT_Ql_H_H,H_H,2,94.757,28,-26.07,15,6.24,16,-2.27,Neither agree nor disagree,0,2,3,2,302,f
14/11/2021 08:37,14/11/2021 09:07,IP Address,92.17.131.225,100,1777,True,14/11/2021 09:07,R_3esq5PGUyTc9Jao,51.34640503,0.737197876,anonymous,EN,33,engine temperature,gps on,wiper on gte 1,h0v0,6,medium,H,H,E,WHERE,16.62,18.52,17.61,1,314,E,WHERE_E_M,E_M,3,68.811,31,-14.38,57,-38.48,33,-15.39,Neither agree nor disagree,0,2,2,3,303,f
14/11/2021 08:37,14/11/2021 09:07,IP Address,92.17.131.225,100,1777,True,14/11/2021 09:07,R_3esq5PGUyTc9Jao,51.34640503,0.737197876,anonymous,EN,22,electricity consumption,radio on,wiper on gte 1,h0v0,9,hard,M,H,M,WHERE,37.07,34.01,46.01,-1,401,M,WHERE_M_H,M_H,2,84.878,41,-3.93,40,-5.99,31,15.01,Neither agree nor disagree,0,1,2,3,304,f
14/11/2021 08:37,14/11/2021 09:07,IP Address,92.17.131.225,100,1777,True,14/11/2021 09:07,R_3esq5PGUyTc9Jao,51.34640503,0.737197876,anonymous,EN,64,engine temperature,gps on,wiper on gte 1,h0v0,6,medium,E,E,H,WHERE,36.38,35.45,18.42,1,477,H,WHERE_H_M,H_M,3,50.8,43,-6.62,56,-20.55,33,-14.58,Neither agree nor disagree,0,2,2,3,305,f
14/11/2021 08:41,14/11/2021 09:09,IP Address,89.242.94.55,100,1649,True,14/11/2021 09:09,R_9XBm1SDvaiau9k5,51.6000061,-0.216705322,anonymous,EN,34,suspension force,gps on,wiper on gte 1,h0v0,3,easy,E,H,H,WHAT_Qn,39.59,27.34,12.07,1,251,E,WHAT_Qn_E_E,E_E,1,58.922,20,19.59,35,-7.66,20,-7.93,Agree,1,1,1,1,306,f
14/11/2021 08:41,14/11/2021 09:09,IP Address,89.242.94.55,100,1649,True,14/11/2021 09:09,R_9XBm1SDvaiau9k5,51.6000061,-0.216705322,anonymous,EN,38,electricity consumption,wiper on,gps on gte 1,h0v0,6,medium,M,E,H,WHAT_Qn,38.96,37.06,59.19,1,335,M,WHAT_Qn_M_M,M_M,1,187.442,35,3.96,32,5.06,38,21.19,Agree,1,1,1,1,307,f
14/11/2021 08:41,14/11/2021 09:09,IP Address,89.242.94.55,100,1649,True,14/11/2021 09:09,R_9XBm1SDvaiau9k5,51.6000061,-0.216705322,anonymous,EN,6,suspension force,gps on,wiper on gte 1,h0v0,6,medium,H,E,H,WHAT_Qn,39.2,46.62,29.91,1,416,H,WHAT_Qn_H_M,H_M,1,132.855,50,-10.8,45,1.62,25,4.91,Disagree,0,1,1,2,308,f
14/11/2021 08:41,14/11/2021 09:09,IP Address,89.242.94.55,100,1649,True,14/11/2021 09:09,R_9XBm1SDvaiau9k5,51.6000061,-0.216705322,anonymous,EN,41,engine temperature,radio on,wiper on gte 1,h0v0,5,medium,H,E,M,WHAT_Ql,0,3.7,29.62,1,286,E,WHAT_Ql_E_M,E_M,1,60.91,2,-2,4,-0.3,28,1.62,Disagree,0,2,2,2,309,f
14/11/2021 08:41,14/11/2021 09:09,IP Address,89.242.94.55,100,1649,True,14/11/2021 09:09,R_9XBm1SDvaiau9k5,51.6000061,-0.216705322,anonymous,EN,72,fuel consumption,gps on,wiper on gte 1,h0v0,3,easy,E,M,H,WHAT_Ql,3.47,24.51,31.46,-1,353,M,WHAT_Ql_M_E,M_E,1,228.266,6,-2.53,17,7.51,16,15.46,Disagree,1,3,3,2,310,f
14/11/2021 08:41,14/11/2021 09:09,IP Address,89.242.94.55,100,1649,True,14/11/2021 09:09,R_9XBm1SDvaiau9k5,51.6000061,-0.216705322,anonymous,EN,22,electricity consumption,radio on,wiper on gte 1,h0v0,3,easy,M,H,M,WHAT_Ql,3.14,44.15,6.63,-1,436,H,WHAT_Ql_H_E,H_E,1,96.038,10,-6.86,45,-0.85,17,-10.37,Disagree,1,2,1,1,311,f
14/11/2021 08:41,14/11/2021 09:09,IP Address,89.242.94.55,100,1649,True,14/11/2021 09:09,R_9XBm1SDvaiau9k5,51.6000061,-0.216705322,anonymous,EN,14,engine temperature,gps on,wiper on gte 1,h0v0,6,medium,M,M,E,WHERE,17.93,20.1,25.13,1,310,E,WHERE_E_M,E_M,1,201.794,5,12.93,15,5.1,20,5.13,Agree,1,2,1,1,312,f
14/11/2021 08:41,14/11/2021 09:09,IP Address,89.242.94.55,100,1649,True,14/11/2021 09:09,R_9XBm1SDvaiau9k5,51.6000061,-0.216705322,anonymous,EN,54,suspension force,radio on,wiper on gte 1,h0v0,6,medium,E,H,M,WHERE,21.19,26.37,30.51,-1,389,M,WHERE_M_M,M_M,1,118.929,30,-8.81,35,-8.63,19,11.51,Disagree,1,1,1,1,313,f
14/11/2021 08:41,14/11/2021 09:09,IP Address,89.242.94.55,100,1649,True,14/11/2021 09:09,R_9XBm1SDvaiau9k5,51.6000061,-0.216705322,anonymous,EN,34,suspension force,gps on,wiper on gte 1,h0v0,3,easy,E,H,H,WHERE,28.71,28.05,26.7,1,461,H,WHERE_H_E,H_E,2,98.481,22,6.71,26,2.05,6,20.7,Agree,1,1,1,2,314,f
14/11/2021 08:41,14/11/2021 09:10,IP Address,5.151.28.2,100,1769,True,14/11/2021 09:10,R_1g6Cfxp2li0D91d,52.95379639,-1.157104492,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,3,easy,E,E,E,WHAT_Qn,34.31,42.6,6.36,1,252,E,WHAT_Qn_E_E,E_E,1,66.756,41,-6.69,51,-8.4,23,-16.64,Disagree,0,4,3,4,315,f
14/11/2021 08:41,14/11/2021 09:10,IP Address,5.151.28.2,100,1769,True,14/11/2021 09:10,R_1g6Cfxp2li0D91d,52.95379639,-1.157104492,anonymous,EN,69,engine temperature,radio on,wiper on gte 1,h0v0,3,easy,M,E,E,WHAT_Qn,70.37,64.01,20.36,-1,333,M,WHAT_Qn_M_E,M_E,3,103.714,72,-1.63,54,10.01,10,10.36,Disagree,1,4,4,4,316,f
14/11/2021 08:41,14/11/2021 09:10,IP Address,5.151.28.2,100,1769,True,14/11/2021 09:10,R_1g6Cfxp2li0D91d,52.95379639,-1.157104492,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,9,hard,H,E,E,WHAT_Qn,73.21,76.69,16.62,1,432,H,WHAT_Qn_H_H,H_H,3,87.488,64,9.21,79,-2.31,14,2.62,Agree,1,4,3,4,317,f
14/11/2021 08:41,14/11/2021 09:10,IP Address,5.151.28.2,100,1769,True,14/11/2021 09:10,R_1g6Cfxp2li0D91d,52.95379639,-1.157104492,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,9,hard,M,E,M,WHAT_Ql,19.73,54.18,33.33,-1,292,E,WHAT_Ql_E_H,E_H,2,74.339,26,-6.27,58,-3.82,38,-4.67,Neither agree nor disagree,0,4,4,4,318,f
14/11/2021 08:41,14/11/2021 09:10,IP Address,5.151.28.2,100,1769,True,14/11/2021 09:10,R_1g6Cfxp2li0D91d,52.95379639,-1.157104492,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,8,hard,M,M,M,WHAT_Ql,9.27,15.58,22.28,-1,373,M,WHAT_Ql_M_H,M_H,2,62.088,7,2.27,16,-0.42,29,-6.72,Disagree,1,4,4,4,319,f
14/11/2021 08:41,14/11/2021 09:10,IP Address,5.151.28.2,100,1769,True,14/11/2021 09:10,R_1g6Cfxp2li0D91d,52.95379639,-1.157104492,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h0v0,3,easy,H,H,H,WHAT_Ql,10.94,21.24,47.63,-1,440,H,WHAT_Ql_H_E,H_E,3,104.908,13,-2.06,22,-0.76,28,19.63,Neither agree nor disagree,0,5,4,4,320,f
14/11/2021 08:41,14/11/2021 09:10,IP Address,5.151.28.2,100,1769,True,14/11/2021 09:10,R_1g6Cfxp2li0D91d,52.95379639,-1.157104492,anonymous,EN,69,engine temperature,radio on,wiper on gte 1,h0v0,9,hard,M,E,E,WHERE,18.34,16.02,25.39,1,318,E,WHERE_E_H,E_H,3,105.995,22,-3.66,41,-24.98,40,-14.61,Neither agree nor disagree,0,1,3,4,321,f
14/11/2021 08:41,14/11/2021 09:10,IP Address,5.151.28.2,100,1769,True,14/11/2021 09:10,R_1g6Cfxp2li0D91d,52.95379639,-1.157104492,anonymous,EN,3,suspension force,radio on,wiper on gte 1,h0v0,6,medium,H,M,M,WHERE,51.94,38.25,50.61,1,394,M,WHERE_M_M,M_M,3,113.459,33,18.94,57,-18.75,20,30.61,Disagree,0,1,2,4,322,f
14/11/2021 08:41,14/11/2021 09:10,IP Address,5.151.28.2,100,1769,True,14/11/2021 09:10,R_1g6Cfxp2li0D91d,52.95379639,-1.157104492,anonymous,EN,34,suspension force,gps on,wiper on gte 1,h0v0,8,hard,E,H,H,WHERE,30.07,28.05,20.8,-1,479,H,WHERE_H_H,H_H,2,89.83,20,10.07,51,-22.95,29,-8.2,Agree,0,3,4,4,323,f
14/11/2021 08:54,14/11/2021 09:15,IP Address,82.25.34.189,100,1256,True,14/11/2021 09:15,R_rjRJ0nyRmyMKKid,52.5296936,-1.854293823,anonymous,EN,54,suspension force,radio on,wiper on gte 1,h0v0,6,medium,E,H,M,WHAT_Qn,56.35,56.13,15.85,1,259,E,WHAT_Qn_E_M,E_M,3,68.261,55,1.35,50,6.13,20,-4.15,Disagree,0,4,4,5,324,f
14/11/2021 08:54,14/11/2021 09:15,IP Address,82.25.34.189,100,1256,True,14/11/2021 09:15,R_rjRJ0nyRmyMKKid,52.5296936,-1.854293823,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,3,easy,M,M,M,WHAT_Qn,57.34,64.01,38.66,-1,328,M,WHAT_Qn_M_E,M_E,3,101.668,70,-12.66,60,4.01,26,12.66,Neither agree nor disagree,0,3,5,4,325,f
14/11/2021 08:54,14/11/2021 09:15,IP Address,82.25.34.189,100,1256,True,14/11/2021 09:15,R_rjRJ0nyRmyMKKid,52.5296936,-1.854293823,anonymous,EN,3,suspension force,radio on,wiper on gte 1,h0v0,3,easy,H,M,M,WHAT_Qn,53.59,43.31,15.38,-1,409,H,WHAT_Qn_H_E,H_E,4,81.755,50,3.59,45,-1.69,32,-16.62,Agree,0,4,5,5,326,f
14/11/2021 08:54,14/11/2021 09:15,IP Address,82.25.34.189,100,1256,True,14/11/2021 09:15,R_rjRJ0nyRmyMKKid,52.5296936,-1.854293823,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,9,hard,E,E,E,WHAT_Ql,13.55,78.73,20.09,1,297,E,WHAT_Ql_E_H,E_H,5,57.425,9,4.55,78,0.73,16,4.09,Neither agree nor disagree,0,5,5,4,327,f
14/11/2021 08:54,14/11/2021 09:15,IP Address,82.25.34.189,100,1256,True,14/11/2021 09:15,R_rjRJ0nyRmyMKKid,52.5296936,-1.854293823,anonymous,EN,3,suspension force,radio on,wiper on gte 1,h0v0,6,medium,H,M,M,WHAT_Ql,7.11,65.24,11.17,-1,367,M,WHAT_Ql_M_M,M_M,5,106.29,7,0.11,64,1.24,18,-6.83,Agree,0,4,4,4,328,f
14/11/2021 08:54,14/11/2021 09:15,IP Address,82.25.34.189,100,1256,True,14/11/2021 09:15,R_rjRJ0nyRmyMKKid,52.5296936,-1.854293823,anonymous,EN,33,engine temperature,gps on,wiper on gte 1,h0v0,3,easy,H,H,E,WHAT_Ql,9.32,19.81,37.06,1,438,H,WHAT_Ql_H_E,H_E,4,123.557,10,-0.68,15,4.81,43,-5.94,Agree,1,4,3,4,329,f
14/11/2021 08:54,14/11/2021 09:15,IP Address,82.25.34.189,100,1256,True,14/11/2021 09:15,R_rjRJ0nyRmyMKKid,52.5296936,-1.854293823,anonymous,EN,31,electricity consumption,gps on,wiper on gte 1,h0v0,3,easy,M,H,E,WHERE,24.55,18.79,39.28,-1,302,E,WHERE_E_E,E_E,3,55.776,18,6.55,33,-14.21,6,33.28,Disagree,1,4,3,5,330,f
14/11/2021 08:54,14/11/2021 09:15,IP Address,82.25.34.189,100,1256,True,14/11/2021 09:15,R_rjRJ0nyRmyMKKid,52.5296936,-1.854293823,anonymous,EN,32,suspension force,radio on,wiper on gte 1,h0v0,3,easy,E,M,M,WHERE,41.24,27.25,13.69,1,379,M,WHERE_M_E,M_E,3,107.712,28,13.24,38,-10.75,12,1.69,Disagree,0,2,0,4,331,f
